6.01.(b),AC-2(1),AC-2(2),IA-2(1),IA-2(2),IA-5(1),IA-5(2),IA-5(3)
6.01.(d),CA-2(1),CA-7(1),AC-2(1),AC-2(2),IA-2(1),IA-2(2),IA-5(1),IA-5(2),IA-5(3)
6.02.(a),CP-2(1),CP-2(3),CP-2(8),AC-20(1),SI-4(4)
6.02.(b),AC-20(1),SI-4(4)
6.02.(e),AC-2(1),AC-2(2),IA-2(1),IA-2(2),IA-5(1),IA-5(2),IA-5(3)
6.03.(a),AC-20(1),SI-4(4)
6.03.(b),AC-2(1),AC-2(2),IA-2(1),IA-2(2),IA-5(1),IA-5(2),IA-5(3)
6.03.(e),CA-2(1),CA-7(1)
6.03.(i),AC-2(4),AC-6(1),AC-6(5),AU-9(4)
6.03.(j),AC-2(4),AC-6(1),AC-6(5),AU-9(4)
6.03.01.(a),CM-2(1)
6.03.01.(b),CM-3(2)
6.03.01.(d),CM-3(2)
6.03.03.(a),SC-7(5),SC-7(4)
6.03.03.(c),CP-2(1),CP-2(3),CP-2(8)
6.03.03.(d),SC-7(5),SC-7(4)
6.03.04.(a),CM-2(1)
6.03.04.(b),CM-2(1),AC-2(1),AC-2(2),IA-2(1),IA-2(2),IA-5(1),IA-5(2),IA-5(3),AC-6(1),AC-2(2),AC-2(3),AC-2(1)
6.03.04.(c),CM-2(1),AC-2(1),AC-2(2),IA-2(1),IA-2(2),IA-5(1),IA-5(2),IA-5(3),AC-6(1),AC-2(2),AC-2(3),AC-2(1)
6.03.04.(d),SC-7(5),SC-7(4)
6.03.04.(e),CM-2(1)
6.03.05.(b),AC-2(1),AC-2(2),IA-2(1),IA-2(2),IA-5(1),IA-5(2),IA-5(3)
6.03.05.(d),AC-2(1),AC-2(2),IA-2(1),IA-2(2),IA-5(1),IA-5(2),IA-5(3),AC-6(1),AC-2(2),AC-2(3),AC-2(1)
6.03.06.(a),AC-6(1),AC-2(2),AC-2(3)
6.03.06.(b),AC-2(1),AC-2(2),IA-2(1),IA-2(2),IA-5(1),IA-5(2),IA-5(3),AC-6(1)
6.04.01.(a),AC-6(1)
6.04.01.(b),AC-6(1)
6.04.01.(c),AC-2(1),AC-2(2),IA-2(1),IA-2(2),IA-5(1),IA-5(2),IA-5(3)
6.04.01.(d),AC-6(1)
6.04.01.(e),AC-6(1)
6.04.01.(f),AC-2(1),AC-2(2),IA-2(1),IA-2(2),IA-5(1),IA-5(2),IA-5(3)
6.04.01.(g),AC-6(1)
6.04.02.(a),AC-2(1),AC-2(2),IA-2(1),IA-2(2),IA-5(1),IA-5(2),IA-5(3)
6.04.02.(b),AC-2(1),AC-2(2),IA-2(1),IA-2(2),IA-5(1),IA-5(2),IA-5(3),AC-2(2),AC-2(3)
6.04.02.(c),AC-2(1),AC-2(2),IA-2(1),IA-2(2),IA-5(1),IA-5(2),IA-5(3)
6.04.03.(b),AC-2(1),AC-2(2),IA-2(1),IA-2(2),IA-5(1),IA-5(2),IA-5(3)
6.04.03.(c),AC-6(1)
6.04.05.(a),SC-8(1)
6.04.05.(b),AC-2(1)
6.04.05.(c),SC-8(1)
6.04.06.(a),AC-2(1),AC-2(2),IA-2(1),IA-2(2),IA-5(1),IA-5(2),IA-5(3)
6.04.07.(a),SC-7(5),SC-7(4)
6.04.08.(a),AC-2(1),AC-2(2),IA-2(1),IA-2(2),IA-5(1),IA-5(2),IA-5(3)
6.04.08.(b),AC-2(1),AC-2(2),IA-2(1),IA-2(2),IA-5(1),IA-5(2),IA-5(3)
6.04.08.(c),AC-2(1),AC-2(2),IA-2(1),IA-2(2),IA-5(1),IA-5(2),IA-5(3)
6.04.08.02.(a),AC-6(1)
6.04.08.03.(a),AC-2(1),AC-2(2),IA-2(1),IA-2(2),IA-5(1),IA-5(2),IA-5(3)
6.04.08.03.(b),AC-2(1),AC-2(2),IA-2(1),IA-2(2),IA-5(1),IA-5(2),IA-5(3)
6.07.(a),CP-2(1),CP-2(3),CP-2(8),CP-2(1),CP-2(3),CP-2(8)
6.07.(b),CP-2(1),CP-2(3),CP-2(8),CP-2(1),CP-2(3),CP-2(8)
6.07.(c),CP-2(1),CP-2(3),CP-2(8),CP-2(1),CP-2(3),CP-2(8)
6.07.(d),PE-13(3),CP-6(1),CP-6(3),CP-7(1),CP-7(2),CP-7(3),CP-6(1),CP-7(1)
6.07.01.(b),CP-4(1),IR-3(2)
6.07.01.(c),SC-7(5),SC-7(4)
6.07.01.(j),CP-4(1),IR-3(2)
6.07.01.(l),CP-4(1),IR-3(2)
6.07.01.(m),CA-2(1),CA-7(1)
6.07.01.(n),CA-2(1),CA-7(1)
6.07.01.(o),CM-2(1)
6.08.(a),CP-8(1),CP-8(2),PE-13(3),CP-6(1),CP-6(3),CP-7(1),CP-7(2),CP-7(3),CP-6(1),CP-7(1),CP-8(1),CP-8(2),PE-6(1),PE-6(1)
6.09.(a),PE-13(3),CP-6(1),CP-6(3),CP-7(1),CP-7(2),CP-7(3),CP-6(1),CP-7(1)
6.09.(b),PE-13(3),CP-6(1),CP-6(3),CP-7(1),CP-7(2),CP-7(3),CP-6(1),CP-7(1)
6.09.(c),CP-8(1),CP-8(2)
6.09.(d),PE-13(3),CP-6(1),CP-6(3),CP-7(1),CP-7(2),CP-7(3),CP-6(1),CP-7(1)
6.09.(e),CP-8(1),CP-8(2)
6.09.(f),CP-8(1),CP-8(2),CP-8(1),CP-8(2)
6.09.(g),CP-8(1),CP-8(2)
6.09.(h),MA-3(1),MA-3(2),MA-4(2)
6.09.(i),PE-6(1)
6.09.(j),PE-6(1)
