00.a,19
01.g,39,41
02.d,39,41
02.e,39,41
02.f,64
03.a,19
03.c,19
04.a,39
05.a,19,39,19
05.c,19
05.f,44,16(I)
05.g,44,16(I)
05.h,39(I),39(VIII),59
05.i,14
05.k,14,14,21,25,36
06.i,39(I),39(VIII),59
06.j,39(I),39(VIII),59
07.b,30
07.d,3(V),3(VI)
07.e,8,9,11,12,14,18,19,20,21
08.b,19
08.i,19
09.e,14,21,25,36
09.f,14,21,25,36
09.l,11,13
09.t,14
10.a,19,39
10.f,39
11.a,20,20
11.b,20
11.c,20,20
