164.306(a),19
164.308(a)(1)(i),19,20
164.308(a)(1)(ii)(B),19,19
164.308(a)(1)(ii)(C),64
164.308(a)(1)(ii)(D),39(I),39(VIII),59
164.308(a)(2),30,39
164.308(a)(3)(i),19
164.308(a)(4)(ii)(A),14
164.308(a)(5)(i),39,41
164.308(a)(5)(ii)(A),39,41
164.308(a)(5)(ii)(D),39,41
164.308(a)(6)(i),20
164.308(a)(7)(ii)(A),11,13
164.308(a)(7)(ii)(D),11,13
164.308(a)(8),39(I),39(VIII),59,19
164.308(b)(1),14,14,21,25,36
164.308(b)(2),14
164.308(b)(3),14
164.310(d)(2),11,13
164.312(c)(1),14
164.312(e)(2)(i),14
164.312(e)(2)(ii),14
164.314(a)(2)(i),14
164.314(a)(2)(i)(A),14
164.314(a)(2)(i)(B),14
164.314(a)(2)(i)(C),14
164.314(a)(2)(ii),14
164.314(b)(1),14
164.314(b)(2),14
164.316(a),39
164.316(b)(1)(i),19,39
164.316(b)(2)(i),11,13
164.316(b)(2)(ii),39,39
164.316(b)(2)(iii),39
