6.01.(a),PS-3
6.03.06.(b),AC-1,AC-2,AC-2,AC-2,AC-2,AC-2,AC-3,AC-4,AC-6,IA-1,IA-2,IA-2,IA-2,IA-2,IA-2,IA-4,IA-5,IA-5,IA-5,IA-5,IA-5,PS-4,PS-5,SC-2,AC-2,AC-6,AC-6,IA-2,IA-4,PS-7
6.03.07.(a),CP-2,CP-2(2),SA-9
6.03.07.(b),CP-2,CP-2(2),SA-9
6.03.07.(c),CP-2,CP-2(2),SA-9
6.03.07.(d),CP-2,CP-2(2),SA-9
6.04.01.(a),AC-2,AC-6,AC-6,IA-2,IA-4,PS-7,AC-4,AC-4(21),SC-4
6.04.01.(b),AC-2,AC-6,AC-6,IA-2,IA-4,PS-7
6.04.01.(c),AC-1,AC-2,AC-2,AC-2,AC-2,AC-2,AC-3,AC-4,AC-6,IA-1,IA-2,IA-2,IA-2,IA-2,IA-2,IA-4,IA-5,IA-5,IA-5,IA-5,IA-5,PS-4,PS-5,SC-2
6.04.01.(d),AC-1,AC-2,AC-2,AC-5,AC-2,AC-6,AC-6,IA-2,IA-4,PS-7
6.04.01.(e),AC-2,AC-6,AC-6,IA-2,IA-4,PS-7
6.04.01.(f),AC-1,AC-2,AC-2,AC-2,AC-2,AC-2,AC-3,AC-4,AC-6,IA-1,IA-2,IA-2,IA-2,IA-2,IA-2,IA-4,IA-5,IA-5,IA-5,IA-5,IA-5,PS-4,PS-5,SC-2
6.04.01.(g),AC-2,AC-6,AC-6,IA-2,IA-4,PS-7,AC-4,AC-4(21),SC-4
6.04.02.(a),AC-1,AC-2,AC-2,AC-2,AC-2,AC-2,AC-3,AC-4,AC-6,IA-1,IA-2,IA-2,IA-2,IA-2,IA-2,IA-4,IA-5,IA-5,IA-5,IA-5,IA-5,PS-4,PS-5,SC-2
6.04.02.(b),AC-1,AC-2,AC-2,AC-2,AC-2,AC-2,AC-3,AC-4,AC-6,IA-1,IA-2,IA-2,IA-2,IA-2,IA-2,IA-4,IA-5,IA-5,IA-5,IA-5,IA-5,PS-4,PS-5,SC-2,AC-2,AC-2,AC-2,AC-2,PS-4,PS-5,PS-7
6.04.02.(c),AC-1,AC-2,AC-2,AC-2,AC-2,AC-2,AC-3,AC-4,AC-6,IA-1,IA-2,IA-2,IA-2,IA-2,IA-2,IA-4,IA-5,IA-5,IA-5,IA-5,IA-5,PS-4,PS-5,SC-2
6.04.03.(a),AC-1,AU-1,AT-1,CM-1,CP-1,IA-1,IR-1,MA-1,MP-1,PS-1,PE-1,PL-1,RA-1,CA-1,SI-1,SA-1,PL-2,SC-1,RA-2,RA-2,RA-3
6.04.03.(b),AC-1,AC-2,AC-2,AC-2,AC-2,AC-2,AC-3,AC-4,AC-6,IA-1,IA-2,IA-2,IA-2,IA-2,IA-2,IA-4,IA-5,IA-5,IA-5,IA-5,IA-5,PS-4,PS-5,SC-2
6.04.03.(c),AC-2,AC-6,AC-6,IA-2,IA-4,PS-7,AC-4,AC-4(21),SC-4
6.04.04.(a),SC-12,SC-13
6.04.04.(b),SC-12,SC-13
6.04.04.(c),SC-12,SC-13
6.04.04.(d),SC-12,SC-13
6.04.04.(e),SC-12,SC-13
6.04.05.(a),SC-8,SC-8,SC-13,SC-28,SC-28
6.04.05.(b),AC-2,IA-2,IA-4,IA-5,PS-4,PS-5
6.04.05.(c),SC-8,SC-8,SC-13,SC-28,SC-28
6.04.05.(d),SC-12,SC-13
6.04.05.(e),SC-12,SC-13
6.04.06.(a),AC-1,AC-2,AC-2,AC-2,AC-2,AC-2,AC-3,AC-4,AC-6,IA-1,IA-2,IA-2,IA-2,IA-2,IA-2,IA-4,IA-5,IA-5,IA-5,IA-5,IA-5,PS-4,PS-5,SC-2
6.04.07.(a),AU-9,RA-5(8),SC-7,SC-7(5),SC-7(4),AC-4,AC-4(21)
6.04.07.(b),IR-1,IR-4,IR-5,IR-8,IR-9,IR-4,IR-8,SA-9(5),SC-7(13)
6.04.08.(a),AC-1,AC-2,AC-2,AC-2,AC-2,AC-2,AC-3,AC-4,AC-6,IA-1,IA-2,IA-2,IA-2,IA-2,IA-2,IA-4,IA-5,IA-5,IA-5,IA-5,IA-5,PS-4,PS-5,SC-2
6.04.08.(b),AC-1,AC-2,AC-2,AC-2,AC-2,AC-2,AC-3,AC-4,AC-6,IA-1,IA-2,IA-2,IA-2,IA-2,IA-2,IA-4,IA-5,IA-5,IA-5,IA-5,IA-5,PS-4,PS-5,SC-2
6.04.08.(c),AC-1,AC-2,AC-2,AC-2,AC-2,AC-2,AC-3,AC-4,AC-6,IA-1,IA-2,IA-2,IA-2,IA-2,IA-2,IA-4,IA-5,IA-5,IA-5,IA-5,IA-5,PS-4,PS-5,SC-2
6.04.08.02.(a),AC-1,AC-2,AC-2,AC-5,AC-2,AC-6,AC-6,IA-2,IA-4,PS-7,AC-4,AC-4(21),SC-4
6.04.08.02.(b),SC-12,SC-13,AC-4,AC-4(21),SC-4
6.04.08.03.(a),AC-1,AC-2,AC-2,AC-2,AC-2,AC-2,AC-3,AC-4,AC-6,IA-1,IA-2,IA-2,IA-2,IA-2,IA-2,IA-4,IA-5,IA-5,IA-5,IA-5,IA-5,PS-4,PS-5,SC-2
6.04.08.03.(b),AC-1,AC-2,AC-2,AC-2,AC-2,AC-2,AC-3,AC-4,AC-6,IA-1,IA-2,IA-2,IA-2,IA-2,IA-2,IA-4,IA-5,IA-5,IA-5,IA-5,IA-5,PS-4,PS-5,SC-2
6.05.(a),IA-3,AC-17,AC-19,MP-6,MA-2
6.05.(b),MP-6,MA-2
6.05.(c),MP-6,MA-2,AC-4,AC-4(21),SC-4
6.07.(a),CP-1,CP-2,CP-2(1),CP-2(2),CP-2(3),CP-2(8),CP-3,CP-1,CP-2,CP-2(1),CP-2(2),CP-2(3),CP-2(8),RA-3
6.07.(b),CP-1,CP-2,CP-2(1),CP-2(2),CP-2(3),CP-2(8),CP-3,CP-1,CP-2,CP-2(1),CP-2(2),CP-2(3),CP-2(8),RA-3
6.07.(c),CP-1,CP-2,CP-2(1),CP-2(2),CP-2(3),CP-2(8),CP-3,CP-1,CP-2,CP-2(1),CP-2(2),CP-2(3),CP-2(8),RA-3
6.07.(d),PE-1,PE-13,PE-13(2),PE-13(3),PE-14,PE-15,RA-3,CP-6,CP-6(1),CP-6(3),CP-7,CP-7(1),CP-7(2),CP-7(3),CP-6,CP-6(1),CP-7,CP-7(1)
6.07.01.(a),AU-9,RA-5(8),IR-1,IR-4,IR-5,IR-8,IR-9,IR-2,IR-6,IR-9,IR-9(1),SA-9,IR-4,IR-5,IR-8
6.07.01.(b),CP-4,CP-4(1),IR-3,IR-3(2)
6.07.01.(c),SI-12,AU-9,RA-5(8),SC-7,SC-7(5),SC-7(4),AC-4,AC-4(21)
6.07.01.(d),IR-1,IR-4,IR-5,IR-8,IR-9
6.07.01.(e),IR-1,IR-4,IR-5,IR-8,IR-9
6.07.01.(f),IR-1,IR-4,IR-5,IR-8,IR-9,IR-4,IR-8,SA-9(5),SC-7(13)
6.07.01.(g),IR-1,IR-4,IR-5,IR-8,IR-9
6.07.01.(h),IR-1,IR-4,IR-5,IR-8,IR-9,IR-4,IR-8,SA-9(5),SC-7(13)
6.07.01.(i),IR-4,IR-5,IR-8
6.07.01.(j),CP-4,CP-4(1),IR-3,IR-3(2)
6.07.01.(k),SA-9
6.07.01.(l),CP-4,CP-4(1),IR-3,IR-3(2)
6.07.01.(m),CA-2(1),CA-7(1)
6.07.01.(n),CA-2(1),CA-7(1)
6.07.01.(o),CM-2,CM-2(1),CM-3,CM-6,SA-4,SA-10,CM-9,RA-5,SI-2
6.08.(a),PE-1,PE-4,PE-11,PE-14,CP-8,CP-8(1),CP-8(2),PE-1,PE-13,PE-13(2),PE-13(3),PE-14,PE-15,RA-3,CP-6,CP-6(1),CP-6(3),CP-7,CP-7(1),CP-7(2),CP-7(3),CP-6,CP-6(1),CP-7,CP-7(1),CP-8,CP-8(1),CP-8(2),PE-9,PE-10,PE-11,PE-12,PE-14,PE-3,PE-6,MP-5,PE-16,PE-1,PE-17,PE-3,PE-6,PE-6,PE-2,PE-3,PE-6,PE-6,PE-5,PE-3,PE-2,MP-2,MP-4,MA-5,MA-5,PE-5,RA-3
6.09.(a),PE-1,PE-13,PE-13(2),PE-13(3),PE-14,PE-15,RA-3,CP-6,CP-6(1),CP-6(3),CP-7,CP-7(1),CP-7(2),CP-7(3),CP-6,CP-6(1),CP-7,CP-7(1)
6.09.(b),PE-1,PE-13,PE-13(2),PE-13(3),PE-14,PE-15,RA-3,CP-6,CP-6(1),CP-6(3),CP-7,CP-7(1),CP-7(2),CP-7(3),CP-6,CP-6(1),CP-7,CP-7(1)
6.09.(c),PE-1,PE-4,PE-11,PE-14,CP-8,CP-8(1),CP-8(2)
6.09.(d),PE-1,PE-13,PE-13(2),PE-13(3),PE-14,PE-15,RA-3,CP-6,CP-6(1),CP-6(3),CP-7,CP-7(1),CP-7(2),CP-7(3),CP-6,CP-6(1),CP-7,CP-7(1)
6.09.(e),CP-8,CP-8(1),CP-8(2),PE-9,PE-10,PE-11,PE-12,PE-14
6.09.(f),PE-1,PE-4,PE-11,PE-14,CP-8,CP-8(1),CP-8(2),CP-8,CP-8(1),CP-8(2),PE-9,PE-10,PE-11,PE-12,PE-14
6.09.(g),PE-1,PE-4,PE-11,PE-14,CP-8,CP-8(1),CP-8(2)
6.09.(h),MA-1,MA-2,MA-3,MA-3(1),MA-3(2),MA-3(3),MA-4,MA-4(2),MA-5,MA-5(1),MA-6
6.09.(i),PE-3,PE-6,PE-1,PE-17,PE-3,PE-6,PE-6,PE-2,PE-3,PE-2,MP-2,MP-4,MA-5,MA-5,PE-5
6.09.(j),MP-5,PE-16,PE-3,PE-6,PE-6,PE-5
6.10.(a),RA-2,PL-2,AC-4,SA-9,SC-7
6.10.(b),RA-2,PL-2,AC-4,SA-9,SC-7
6.10.(c),RA-2,PL-2,AC-4,SA-9,SC-7
6.10.(d),RA-2,PL-2,AC-4,SA-9,SC-7
6.10.(e),RA-2,PL-2,AC-4,SA-9,SC-7
6.10.(f),RA-2,PL-2
6.10.(g),RA-2,PL-2
6.10.(h),RA-2,PL-2,SA-9
6.10.(i),RA-2,PL-2,SA-9
