A.10.1.1,14
A.11.1.1,19
A.11.2.8,39,41
A.12.3.1,11,13
A.12.6.1,19
A.13.1.2,14,21,25,36
A.13.2.1,8,9,11,12,14,18,19,20,21
A.13.2.2,14
A.13.2.4,19
A.14.1.1,19,39
A.15.1.2,14,14,21,25,36
A.15.2.1,14,21,25,36
A.16.1.1,20,20
A.16.1.2,20,20
A.16.1.3,20
A.17.1.1,19
A.18.1.4,30
A.18.2.1,39(I),39(VIII),59,19
A.18.2.2,19
A.18.2.3,19,39,19
A.6.1.1,30,19,20
A.6.1.3,19,44,16(I)
A.6.1.4,19,44,16(I)
A.7.2.1,20
A.7.2.2,39,39,41,39,41,20
A.7.2.3,64
A.8.1.2,30
A.8.2.1,3(V),3(VI)
A.8.2.2,8,9,11,12,14,18,19,20,21
A.8.2.3,11,13,8,9,11,12,14,18,19,20,21
A.8.3.1,8,9,11,12,14,18,19,20,21
A.9.3.1,39,41
A.9.4.1,14
