1,CC7.1,CC7.2,CC6.1,CC6.8,CC7.1,CC7.2,CC8.1,CC6.1,CC6.7,CC6.1,CC6.2,CC6.3,CC6.6
10,CC8.1,CC7.1,CC3.1,CC6.1,CC6.2,CC6.3,P6.4,PI1.1,PI1.2,PI1.3,PI1.4,PI1.4,PI1.5,CC6.1,CC6.2,CC6.3,CC6.1,CC7.2,CC7.3,CC7.4,CC6.1,CC6.6,CC6.7,CC6.8,CC7.1,CC8.1,CC5.1,CC5.2,CC6.1,CC6.6,CC8.1,CC6.1,CC6.3,CC6.6,CC6.7,CC7.1,CC7.2,CC6.6,CC6.7,CC6.8,CC7.1,CC7.2
12,CC6.1,CC6.2,CC6.3
13,CC7.1,CC7.2,CC6.1,CC6.8,CC7.1,CC7.2,CC8.1,CC6.1,CC6.7,CC6.1,CC6.2,CC6.3,CC6.6
2,PI1.5,CC4.1,CC3.1,CC3.1,PI1.3,CC6.6,CC6.7,CC6.1,CC8.1,CC5.2,CC5.3,CC5.2,CC2.2,CC2.3,CC1.5,CC3.1,CC3.2,CC5.3,CC3.2,CC3.1,CC3.2,CC6.1,CC6.3,CC6.2,CC6.4,CC1.3,CC5.3,CC2.2,CC2.2,CC6.1,CC6.2,CC6.3,CC6.6,CC5.1,CC6.3,CC6.3,CC5.1,CC3.2,CC2.2,CC2.3,CC6.2,CC6.3,CC6.2,CC1.5,CC2.3,CC6.2,CC6.3,CC6.4,CC6.1,CC2.3,CC6.2,CC2.3,CC2.2,CC6.2,CC2.1,CC9.2,CC3.2,CC3.4,CC6.3,CC5.1,CC6.3,CC6.3,CC7.2,CC7.4,CC7.3,CC2.2,CC2.3,A1.1,CC5.2,CC7.4,CC7.1,CC4.1,CC5.1,CC7.2,CC4.1,CC5.1,CC3.2,CC9.2,CC9.2,CC6.7,CC6.8,CC7.1,CC3.2,CC2.1,CC8.1,CC2.3
3,CC5.3,CC9.2,CC4.1,CC5.1,CC9.2
4,PI1.5,CC4.1,CC3.1,CC3.1,CC3.2,CC3.2,CC3.1,CC3.2,CC5.1,CC3.2,CC2.3,CC9.2
5,A1.2,A1.3,C1.1,CC6.1,CC6.2,CC6.1,CC3.2,CC9.2,CC6.1,CC6.2,CC6.5,P4.3,CC3.1,CC3.2
6,P5.1,CC2.3,CC6.1,CC6.7,CC6.6,CC8.1,CC2.3
7,CC7.5,A1.2,CC3.1,A1.3,CC7.5,CC6.4,A1.2,CC2.1,PI1.1,A1.2,CC3.1,CC3.2,A1.2,CC5.2,CC3.1,CC3.2,CC7.3,A1.2,CC3.1,CC3.2,A1.2,CC7.3,CC1.4,CC3.1,A1.1,A1.1
8,CC7.5,A1.2,CC3.1,A1.3,CC7.5,CC6.4,A1.2,CC2.1,PI1.1,A1.2,CC3.1,CC3.2,A1.2,CC5.2,CC3.1,CC3.2,CC7.3,A1.2,CC3.1,CC3.2,A1.2,CC7.3,CC1.4,CC3.1,A1.1,CC3.2,CC6.1,A1.1,CC6.1,CC6.4,CC7.2,CC3.3,CC6.5,C1.2,P4.3,CC6.4,CC7.2,A1.2,CC6.1,CC6.4,CC7.2,A1.2,CC6.1,CC6.4,CC7.2,A1.2,CC6.1,CC6.4,CC6.3,A1.1
9,CC5.3
