1,CA-2(1),CA-7(1),CA-2(1),CA-7(1),CP-2(1),CP-2(3),CP-2(8),CP-4(1),IR-3(2),CP-8(1),CP-8(2),PE-13(3),CP-6(1),CP-6(3),CP-7(1),CP-7(2),CP-7(3),CP-6(1),CP-7(1),CP-8(1),CP-8(2),CP-2(1),CP-2(3),CP-2(8),CM-3(2),PE-6(1),AC-2(1),CM-7(1),CM-7(2),SC-7(5),SC-7(4)
10,SC-8(1),SC-8(1),AC-6(1),AC-2(3),AC-2(4),SC-7(5),SC-7(4)
11,CP-8(1),CP-8(2),MA-3(1),MA-3(2),MA-4(2),SC-8(1),SC-8(1),CM-2(1),AC-11(1),AC-2(4),AC-6(1),AC-6(5),AU-9(4),SC-7(5),SC-7(4)
2,CA-2(1),CA-7(1),CA-2(1),CA-7(1),CP-2(1),CP-2(3),CP-2(8),CP-4(1),IR-3(2),CP-8(1),CP-8(2),PE-13(3),CP-6(1),CP-6(3),CP-7(1),CP-7(2),CP-7(3),CP-6(1),CP-7(1),MA-3(1),MA-3(2),MA-4(2),CP-8(1),CP-8(2),CP-2(1),CP-2(3),CP-2(8),CM-3(2),PE-6(1),CM-2(1),AC-2(4),AC-6(1),AC-6(5),AU-9(4),SC-7(5),SC-7(4)
3,CA-2(1),CA-7(1),CA-2(1),CA-7(1),CP-2(1),CP-2(3),CP-2(8),CP-4(1),IR-3(2),CP-8(1),CP-8(2),PE-13(3),CP-6(1),CP-6(3),CP-7(1),CP-7(2),CP-7(3),CP-6(1),CP-7(1),CP-8(1),CP-8(2),CP-2(1),CP-2(3),CP-2(8),CM-3(2),PE-6(1),AC-2(1),SC-7(5),SC-7(4)
4,CP-8(1),CP-8(2),SC-8(1),SC-8(1),CM-2(1),AC-2(1)
5,MA-3(1),MA-3(2),MA-4(2),PE-6(1),SC-8(1),SC-8(1),CM-2(1),AC-11(1),AC-2(4),AC-6(1),AC-6(5),AU-9(4),AC-2(1),AC-2(1),CM-7(1),CM-7(2)
6,PE-6(1),AC-11(1),AC-2(1),AC-2(2),IA-2(1),IA-2(2),IA-5(1),IA-5(2),IA-5(3),AC-2(1),AC-6(1),AC-2(3),AC-2(4),AC-2(2),AC-2(3),AC-2(1),AC-2(1),CM-7(1),CM-7(2)
7,PE-6(1),AC-11(1),AC-2(1),AC-2(2),IA-2(1),IA-2(2),IA-5(1),IA-5(2),IA-5(3),AC-2(1),AC-6(1),AC-2(3),AC-2(4),AC-2(2),AC-2(3),AC-2(1),AC-2(1),CM-7(1),CM-7(2)
8,AC-2(1),AC-2(2),IA-2(1),IA-2(2),IA-5(1),IA-5(2),IA-5(3),AC-2(1),AC-6(1),AC-2(3),AC-2(4),AC-2(2),AC-2(3),AC-2(1)
9,CP-8(1),CP-8(2),SC-8(1),SC-8(1),AC-6(1),AC-2(1),SC-7(5),SC-7(4)
