312.1,27(3),17(1),17(2),17(1),17(2),17(3),17(4),17(1),17(2),17,17(1),17(2),17(1),17(2),17,17,17,17,17,17,17,17,17,17,17,6,8,17(1),17,17,17,17,17(1),17(2),17,17(1),17(2),17(1),17(2),17,17,17,17,17,16,17,5,6,7,17,17,17,17(1),17(2),17,17,17,17(1),17(2),17,17(1),17,17,17,17,17,17,17(3),17,17,17
312.2,22,23,17(2)
312.3,17(1),17(2),6(1),17,4(1),12,17,16,17,17,17,17,17,17,17(3),17(2)
312.4,4,5,6,7
312.8,27(3),17(1),17(2),17(1),17(2),17(3),17(4),17(1),17(2),17,17(1),17(2),17(1),17(2),17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17(1),17(2),17,17(1),17(2),17(1),17(2),17,17,17,17,17,16,17,5,6,7,17,17,17,17(1),17(2),17,17,17,17(1),17(2),17,17(1),17,17,17,17,17,17,17(3),17,17,17
